Time,Latitude,Longitude, Image Name
18/04/2022 00:13:07,-50.695478369997446,-8.759934260998971,img_331.jpg
18/04/2022 00:13:33,-50.30501409046709,-6.3118413139162355,img_332.jpg
18/04/2022 00:14:00,-49.85048050406583,-3.863639015479583,img_333.jpg
18/04/2022 00:14:26,-49.340622771228645,-1.4659125211210642,img_334.jpg
18/04/2022 00:14:52,-48.786670860705385,0.8418776814010077,img_335.jpg
18/04/2022 00:15:19,-48.172858288086644,3.1314155592973916,img_336.jpg
18/04/2022 00:15:45,-47.51990825254171,5.330850725643858,img_337.jpg
18/04/2022 00:16:11,-46.82376559388356,7.4656092576302315,img_338.jpg
18/04/2022 00:16:37,-46.08445381337531,9.542367875697273,img_339.jpg
18/04/2022 00:17:04,-45.302152230529806,11.565696085503868,img_340.jpg
18/04/2022 00:17:30,-44.482793744156965,13.525892939890385,img_341.jpg
18/04/2022 00:17:56,-43.6138950976145,15.455753363360595,img_342.jpg
18/04/2022 00:18:23,-42.710936328655166,17.323839483486378,img_343.jpg
18/04/2022 00:18:49,-41.78909743331387,19.10748517016849,img_344.jpg
18/04/2022 00:19:15,-40.83522637388229,20.839798976563454,img_345.jpg
18/04/2022 00:19:42,-39.82452382411225,22.566121424466726,img_346.jpg
18/04/2022 00:20:08,-38.782571616637625,24.243150887386644,img_347.jpg
18/04/2022 00:20:34,-37.749406639147566,25.815673928597377,img_348.jpg
18/04/2022 00:21:01,-36.67510537081283,27.366536755588317,img_349.jpg
18/04/2022 00:21:27,-35.571029632756165,28.880929291188885,img_350.jpg
18/04/2022 00:21:54,-34.4517721389388,30.34294158329174,img_351.jpg
18/04/2022 00:22:20,-33.31264271060815,31.763283347812344,img_352.jpg
18/04/2022 00:22:47,-32.15383018862981,33.145405911585215,img_353.jpg
18/04/2022 00:23:13,-30.97519253060962,34.49280499764895,img_354.jpg
18/04/2022 00:23:39,-29.799389034633737,35.784094388883666,img_355.jpg
18/04/2022 00:24:06,-28.607053470033513,37.04481485160592,img_356.jpg
18/04/2022 00:24:32,-27.37063103400221,38.30526789116649,img_357.jpg
18/04/2022 00:24:59,-26.13298488744948,39.52368692556737,img_358.jpg
18/04/2022 00:25:25,-24.88358117666751,40.71389766620105,img_359.jpg
18/04/2022 00:25:51,-23.645052248753995,41.85796346609868,img_360.jpg
